transaction_id,customer_id,account_id,account_age_days,customer_risk_score,kyc_status,transaction_amount,transaction_datetime,transaction_type,transaction_channel,merchant_id,merchant_category,currency,is_international,transaction_city,transaction_state,ip_address,device_id,device_type,geo_distance_from_last_txn_km,location_match_with_profile,txn_count_last_1hr,txn_count_last_24hr,avg_txn_amount_last_7days,current_vs_avg_amount_ratio,failed_login_attempts,is_night_transaction,receiver_id,receiver_bank,receiver_account_type,relationship_with_customer,fraud,fraud_type,report_source
TXN000099,CUST915,ACC67804,240,11,verified,80169,2025-01-08 08:56:00,neft,pos,MRC5977,Fuel,INR,yes,Bengaluru,KA,103.188.91.180,DEV_21956,Android,34.62,yes,1,2,13453,5.96,5,no,RCV8626,AXIS,Wallet,Known,no,none,none
TXN000100,CUST370,ACC25043,1530,29,verified,111975,2025-01-06 09:24:00,upi,pos,MRC4758,Travel,INR,no,Nagpur,MH,103.147.151.26,DEV_74627,Android,27.66,yes,3,2,23452,4.77,0,no,RCV4529,HDFC,Savings,New,no,none,none
TXN000101,CUST555,ACC51846,1170,89,verified,114986,2025-01-28 19:57:00,pos,branch,MRC4897,Grocery,INR,no,Ahmedabad,GJ,103.201.90.161,DEV_40767,Web,24.89,yes,2,27,3421,33.6,5,no,RCV4866,KOTAK,Wallet,Unknown,yes,UPI phishing,customer_complaint
TXN000102,CUST561,ACC87261,872,13,verified,60307,2025-01-08 13:31:00,neft,internet,MRC1952,Travel,INR,no,Gurgaon,HR,103.105.150.15,DEV_16793,Android,97.93,yes,4,27,7262,8.3,5,yes,RCV2176,HDFC,Current,Unknown,no,none,none
TXN000103,CUST826,ACC60227,1488,51,incomplete,22468,2025-01-07 16:54:00,pos,atm,MRC7358,Clothing,INR,no,Ahmedabad,GJ,103.177.23.254,DEV_37803,Web,151.9,no,8,25,27339,0.82,5,no,RCV6723,SBI,Current,High-risk,no,none,none
TXN000104,CUST351,ACC63028,1946,54,verified,25836,2025-02-05 01:39:00,debit,mobile,MRC4575,Food,INR,no,Indore,MP,103.63.218.186,DEV_48155,Web,64.75,yes,3,15,9016,2.87,3,no,RCV6131,HDFC,Savings,Unknown,no,none,none
TXN000105,CUST801,ACC47383,364,19,verified,17853,2025-01-21 16:57:00,credit,mobile,MRC1913,Fuel,INR,no,Jaipur,RJ,103.36.75.97,DEV_65801,iOS,128.55,yes,6,10,11608,1.54,3,no,RCV2426,SBI,Wallet,New,no,none,none
TXN000106,CUST395,ACC39483,1657,58,verified,134743,2025-01-24 16:52:00,pos,branch,MRC4037,Bills,INR,no,Delhi,DL,103.224.184.97,DEV_72734,iOS,77.45,yes,1,31,20073,6.71,1,yes,RCV3554,ICICI,Savings,New,no,none,none
TXN000107,CUST824,ACC17265,1518,36,verified,26898,2025-02-04 02:36:00,pos,mobile,MRC5055,Online Marketplace,INR,no,Bhopal,MP,103.235.10.124,DEV_31841,Web,65.67,yes,5,25,3680,7.31,4,no,RCV4277,KOTAK,Savings,New,no,none,none
TXN000108,CUST819,ACC32763,1853,28,pending,164428,2025-01-11 18:58:00,credit,atm,MRC4279,Bills,INR,no,Indore,MP,103.224.27.202,DEV_88964,iOS,94.29,yes,5,6,24016,6.85,4,no,RCV9989,ICICI,Wallet,Unknown,no,none,none
TXN000109,CUST848,ACC85652,155,68,verified,101944,2025-01-18 22:07:00,debit,atm,MRC6085,Clothing,INR,no,Ahmedabad,GJ,103.230.94.221,DEV_35980,Web,22.34,yes,9,34,4519,22.55,4,yes,RCV6400,HDFC,Wallet,Unknown,no,none,none
TXN000110,CUST437,ACC25733,1992,3,verified,178591,2025-01-10 22:09:00,neft,pos,MRC8960,Travel,INR,no,Chennai,TN,103.149.135.238,DEV_86989,iOS,1.69,yes,4,33,4584,38.95,3,no,RCV1342,ICICI,Savings,Known,no,none,none
TXN000111,CUST978,ACC47420,1066,89,verified,76695,2025-01-03 23:01:00,pos,internet,MRC4493,Fuel,INR,no,Jaipur,RJ,103.185.2.146,DEV_86310,iOS,154.27,no,5,27,12585,6.09,5,no,RCV2573,KOTAK,Wallet,High-risk,no,none,none
TXN000112,CUST152,ACC19247,269,41,incomplete,92639,2025-01-17 09:12:00,credit,internet,MRC3022,Bills,INR,no,Kolkata,WB,103.85.229.194,DEV_27289,Web,10.85,yes,5,4,20704,4.47,1,no,RCV1710,BOB,Wallet,Known,no,none,none
TXN000113,CUST891,ACC33840,96,35,verified,161796,2025-01-20 15:21:00,imps,mobile,MRC6760,Clothing,INR,no,Delhi,DL,103.21.12.112,DEV_64138,iOS,4.2,yes,3,11,18632,8.68,4,no,RCV3004,HDFC,Wallet,New,yes,Mule account,system_alert
TXN000114,CUST316,ACC75149,852,93,verified,140228,2025-01-03 20:02:00,debit,internet,MRC6287,Clothing,INR,no,Mumbai,MH,103.160.142.196,DEV_94880,Android,5.79,yes,0,26,18619,7.53,1,yes,RCV5858,SBI,Wallet,High-risk,no,none,none
TXN000115,CUST863,ACC31058,1981,93,verified,63379,2025-01-13 11:23:00,debit,branch,MRC1950,Travel,INR,no,Hyderabad,TS,103.115.10.33,DEV_14016,Web,26.49,yes,1,16,22198,2.86,4,no,RCV7530,BOB,Wallet,Known,no,none,none
TXN000116,CUST287,ACC44929,274,76,pending,18664,2025-01-21 16:10:00,neft,internet,MRC5064,Grocery,INR,no,Hyderabad,TS,103.93.188.66,DEV_62528,Android,77.93,no,5,22,16282,1.15,5,no,RCV9038,KOTAK,Wallet,Known,no,none,none
TXN000117,CUST479,ACC94171,1865,99,verified,142392,2025-01-16 06:23:00,debit,mobile,MRC9779,Electronics,INR,no,Pune,MH,103.47.250.0,DEV_67538,iOS,156.57,yes,6,24,26720,5.33,4,yes,RCV3513,AXIS,Wallet,New,no,none,none
TXN000118,CUST592,ACC41362,1575,84,verified,11390,2025-01-03 08:59:00,upi,internet,MRC9874,Travel,INR,no,Delhi,DL,103.92.149.121,DEV_45081,Web,73.32,yes,9,12,887,12.83,0,no,RCV5751,HDFC,Wallet,Known,no,none,none
TXN000119,CUST140,ACC96489,401,81,verified,183652,2025-01-22 12:31:00,credit,atm,MRC2327,Clothing,INR,no,Hyderabad,TS,103.93.52.169,DEV_79476,Android,89.64,yes,3,7,14342,12.8,4,no,RCV2294,AXIS,Wallet,Unknown,no,none,none
TXN000120,CUST256,ACC94664,241,76,verified,20118,2025-01-13 18:41:00,atm,atm,MRC9485,Electronics,INR,no,Surat,GJ,103.31.229.234,DEV_59724,Android,83.81,yes,7,17,7287,2.76,5,no,RCV1938,AXIS,Current,Unknown,no,none,none
TXN000121,CUST114,ACC57356,910,50,verified,55238,2025-01-15 04:01:00,credit,pos,MRC5349,Electronics,INR,no,Chandigarh,CH,103.117.161.138,DEV_58219,iOS,154.57,yes,4,15,19596,2.82,2,no,RCV1154,AXIS,Wallet,New,no,none,none
TXN000122,CUST912,ACC87597,597,74,verified,82255,2025-01-03 02:37:00,credit,pos,MRC1912,Electronics,INR,no,Nagpur,MH,103.237.135.206,DEV_90478,Web,105.49,yes,8,12,3233,25.43,2,yes,RCV2433,HDFC,Current,Known,no,none,none
TXN000123,CUST164,ACC16041,456,82,verified,81667,2025-01-11 01:41:00,upi,pos,MRC9172,Clothing,INR,no,Mumbai,MH,103.141.37.109,DEV_75744,Web,172.4,yes,5,5,16264,5.02,2,no,RCV9892,SBI,Wallet,Known,no,none,none
TXN000124,CUST956,ACC88209,1162,30,incomplete,9106,2025-01-12 21:45:00,imps,pos,MRC8873,Clothing,INR,no,Pune,MH,103.189.241.112,DEV_50866,Web,144.35,yes,1,23,1105,8.23,2,no,RCV6299,AXIS,Savings,New,no,none,none
TXN000125,CUST938,ACC71954,1304,72,verified,175098,2025-02-02 01:25:00,pos,internet,MRC9861,Food,INR,no,Nagpur,MH,103.156.200.19,DEV_42717,Web,28.46,yes,4,27,18069,9.69,4,no,RCV5646,HDFC,Wallet,New,no,none,none
TXN000126,CUST620,ACC71869,1122,77,verified,157437,2025-02-01 04:52:00,imps,mobile,MRC2722,Grocery,INR,no,Gurgaon,HR,103.44.124.105,DEV_95476,iOS,3.42,yes,4,25,4132,38.09,0,no,RCV7314,ICICI,Savings,High-risk,no,none,none
TXN000127,CUST443,ACC31059,475,95,verified,16008,2025-02-03 07:08:00,upi,internet,MRC8299,Electronics,INR,no,Gurgaon,HR,103.63.142.74,DEV_49904,iOS,139.59,yes,4,14,9445,1.69,5,no,RCV9480,AXIS,Wallet,Unknown,no,none,none
TXN000128,CUST228,ACC54722,943,70,verified,71265,2025-01-09 21:58:00,upi,mobile,MRC5254,Grocery,INR,no,Bengaluru,KA,103.119.225.30,DEV_32155,iOS,126.1,yes,7,31,13604,5.24,1,yes,RCV6231,HDFC,Savings,Known,no,none,none
TXN000129,CUST747,ACC27548,1203,54,verified,84506,2025-01-12 19:02:00,upi,mobile,MRC6416,Clothing,INR,no,Indore,MP,103.92.24.247,DEV_94293,iOS,20.05,yes,2,32,19738,4.28,2,no,RCV7070,KOTAK,Current,Known,no,none,none
TXN000130,CUST571,ACC25078,137,71,verified,149221,2025-01-03 14:23:00,credit,mobile,MRC9577,Clothing,INR,no,Jaipur,RJ,103.202.1.40,DEV_86460,iOS,69.15,yes,3,25,5864,25.44,2,no,RCV4361,BOB,Wallet,New,no,none,none
TXN000131,CUST162,ACC15419,1207,85,verified,141999,2025-01-23 04:46:00,upi,mobile,MRC6639,Travel,INR,no,Bhopal,MP,103.71.129.101,DEV_87438,Web,154.0,yes,5,35,5670,25.04,5,yes,RCV6571,BOB,Current,High-risk,no,none,none
TXN000132,CUST238,ACC45490,1982,51,verified,69622,2025-01-29 17:36:00,atm,atm,MRC6738,Online Marketplace,INR,no,Indore,MP,103.180.193.199,DEV_88961,Web,21.81,yes,8,10,1189,58.51,4,no,RCV9975,ICICI,Current,Known,no,none,none
TXN000133,CUST598,ACC86086,1059,28,pending,41054,2025-01-31 19:53:00,pos,mobile,MRC6159,Grocery,INR,no,Mumbai,MH,103.222.32.215,DEV_58807,Web,36.51,no,9,35,25439,1.61,3,no,RCV1488,SBI,Wallet,Unknown,yes,Card theft,customer_complaint
TXN000134,CUST692,ACC68760,582,64,verified,67459,2025-02-06 12:09:00,debit,internet,MRC7760,Fuel,INR,no,Indore,MP,103.117.24.229,DEV_73964,Web,75.71,yes,2,27,14602,4.62,1,no,RCV6887,SBI,Savings,High-risk,no,none,none
TXN000135,CUST491,ACC40337,520,85,verified,194106,2025-02-03 12:33:00,imps,mobile,MRC7461,Electronics,INR,no,Mumbai,MH,103.128.89.109,DEV_16858,Web,35.3,yes,0,13,19539,9.93,5,no,RCV1058,ICICI,Current,New,no,none,none
TXN000136,CUST774,ACC11468,497,21,verified,55080,2025-02-02 11:55:00,neft,atm,MRC2350,Travel,INR,no,Bhopal,MP,103.148.214.99,DEV_42119,Web,59.7,no,9,30,4363,12.62,0,no,RCV9219,HDFC,Wallet,New,no,none,none
TXN000137,CUST518,ACC34309,900,88,verified,185754,2025-01-05 07:30:00,atm,internet,MRC8766,Electronics,INR,no,Noida,UP,103.51.59.47,DEV_18329,Android,108.74,yes,7,1,5402,34.38,4,no,RCV3347,BOB,Current,Unknown,no,none,none
TXN000138,CUST388,ACC76344,588,27,pending,87356,2025-02-05 21:56:00,neft,branch,MRC1173,Electronics,INR,no,Bhopal,MP,103.66.119.4,DEV_26978,Web,45.3,yes,3,11,15162,5.76,0,yes,RCV4723,BOB,Wallet,Unknown,no,none,none
TXN000139,CUST478,ACC82255,959,27,verified,86108,2025-02-09 18:53:00,imps,internet,MRC9550,Travel,INR,yes,Gurgaon,HR,103.92.26.27,DEV_41031,Android,143.91,yes,8,36,27727,3.11,0,no,RCV6347,KOTAK,Current,Unknown,no,none,none
TXN000140,CUST872,ACC91899,415,77,verified,131782,2025-01-24 12:10:00,pos,atm,MRC1942,Travel,INR,no,Bhopal,MP,103.141.107.5,DEV_53329,Web,52.14,yes,1,16,19132,6.89,5,no,RCV1940,ICICI,Savings,Known,no,none,none
TXN000141,CUST589,ACC38718,1059,50,verified,167808,2025-01-01 09:47:00,credit,atm,MRC5529,Food,INR,no,Chandigarh,CH,103.13.18.128,DEV_12812,Android,36.48,yes,9,39,23592,7.11,0,no,RCV4107,BOB,Current,New,no,none,none
TXN000142,CUST330,ACC47841,1116,29,verified,143056,2025-01-21 10:43:00,credit,pos,MRC1428,Bills,INR,no,Ahmedabad,GJ,103.247.61.28,DEV_96028,Web,129.96,yes,9,28,6403,22.34,2,no,RCV3946,KOTAK,Savings,Unknown,no,none,none
TXN000143,CUST140,ACC83548,373,39,verified,126546,2025-01-08 15:19:00,upi,branch,MRC2944,Food,INR,no,Chennai,TN,103.167.246.6,DEV_61239,Android,130.68,yes,0,8,15014,8.43,3,yes,RCV7050,KOTAK,Wallet,Unknown,no,none,none
TXN000144,CUST127,ACC93565,1400,57,verified,182487,2025-02-09 02:55:00,imps,mobile,MRC3355,Food,INR,no,Nagpur,MH,103.83.171.250,DEV_82256,Android,17.78,yes,7,0,16210,11.26,0,no,RCV8038,AXIS,Savings,Known,no,none,none
TXN000145,CUST234,ACC56660,1093,92,verified,182073,2025-01-26 07:06:00,credit,atm,MRC5373,Grocery,INR,no,Hyderabad,TS,103.73.101.252,DEV_68061,iOS,230.13,yes,6,0,10980,16.58,1,no,RCV8037,AXIS,Current,Known,no,none,none
TXN000146,CUST300,ACC60281,560,37,verified,103349,2025-01-12 00:05:00,credit,pos,MRC4228,Fuel,INR,no,Hyderabad,TS,103.69.140.76,DEV_65439,iOS,76.21,yes,7,37,28441,3.63,0,no,RCV1626,AXIS,Wallet,High-risk,no,none,none
TXN000147,CUST939,ACC10767,1668,93,verified,152728,2025-01-08 05:35:00,neft,pos,MRC8895,Fuel,INR,no,Jaipur,RJ,103.199.94.144,DEV_82878,iOS,61.34,yes,6,5,17167,8.9,1,no,RCV5435,HDFC,Wallet,New,no,none,none
TXN000148,CUST879,ACC13895,301,64,verified,177848,2025-02-01 12:17:00,neft,mobile,MRC5263,Grocery,INR,no,Ahmedabad,GJ,103.111.21.81,DEV_31093,iOS,18.61,no,8,18,12506,14.22,2,no,RCV2318,KOTAK,Current,High-risk,no,none,none
TXN000149,CUST132,ACC68026,798,48,verified,11118,2025-01-16 06:04:00,imps,internet,MRC6555,Food,INR,no,Chandigarh,CH,103.132.8.208,DEV_91926,Android,94.77,no,7,25,25215,0.44,5,no,RCV4071,AXIS,Savings,New,no,none,none
TXN000150,CUST147,ACC52968,1970,22,verified,36699,2025-01-08 04:55:00,credit,branch,MRC7513,Fuel,INR,no,Noida,UP,103.69.120.180,DEV_14112,iOS,137.15,yes,0,21,13923,2.64,4,no,RCV1519,AXIS,Savings,High-risk,no,none,none
TXN000151,CUST602,ACC50097,1919,30,verified,199087,2025-02-03 00:11:00,pos,mobile,MRC5043,Food,INR,no,Gurgaon,HR,103.68.158.106,DEV_75002,Android,59.34,yes,3,0,16864,11.8,4,no,RCV5357,SBI,Current,Known,no,none,none
TXN000152,CUST506,ACC25332,825,28,verified,153661,2025-01-12 05:08:00,upi,mobile,MRC8679,Clothing,INR,no,Pune,MH,103.173.130.17,DEV_51431,Web,71.77,no,9,35,7863,19.54,4,no,RCV7152,AXIS,Current,High-risk,no,none,none
TXN000153,CUST673,ACC24621,1827,23,verified,118657,2025-01-05 02:33:00,credit,internet,MRC7522,Clothing,INR,no,Chandigarh,CH,103.182.110.18,DEV_23200,Web,61.79,yes,3,3,594,199.42,4,no,RCV2289,HDFC,Savings,Known,no,none,none
TXN000154,CUST827,ACC86870,200,97,pending,111794,2025-01-30 20:21:00,atm,internet,MRC1568,Travel,INR,no,Jaipur,RJ,103.189.13.252,DEV_98528,Android,33.74,yes,8,15,23991,4.66,4,no,RCV5319,SBI,Wallet,High-risk,yes,Card theft,system_alert
TXN000155,CUST904,ACC28174,470,4,verified,48171,2025-01-15 20:50:00,atm,atm,MRC9029,Grocery,INR,no,Delhi,DL,103.82.145.188,DEV_40069,iOS,27.16,yes,8,23,26558,1.81,3,yes,RCV1575,HDFC,Savings,High-risk,no,none,none
TXN000156,CUST198,ACC50502,1837,3,verified,12494,2025-02-09 00:46:00,upi,internet,MRC7242,Food,INR,no,Gurgaon,HR,103.67.39.115,DEV_24057,Web,74.71,yes,9,16,1526,8.18,2,yes,RCV9392,AXIS,Savings,Known,no,none,none
TXN000157,CUST783,ACC46674,673,61,verified,14517,2025-01-21 09:11:00,atm,internet,MRC3210,Clothing,INR,no,Chandigarh,CH,103.99.249.249,DEV_26712,Web,63.18,yes,7,13,2507,5.79,4,no,RCV3621,ICICI,Current,Unknown,no,none,none
TXN000158,CUST971,ACC47260,1929,96,pending,27949,2025-01-31 02:09:00,neft,branch,MRC9025,Grocery,INR,no,Chandigarh,CH,103.188.43.165,DEV_57490,iOS,151.11,yes,8,27,20941,1.33,4,no,RCV7695,BOB,Current,New,no,none,none
TXN000159,CUST825,ACC52498,242,4,verified,35307,2025-01-19 00:15:00,credit,branch,MRC6394,Clothing,INR,no,Surat,GJ,103.40.130.230,DEV_29628,Android,89.74,yes,3,19,18042,1.96,3,no,RCV5445,KOTAK,Current,High-risk,no,none,none
TXN000160,CUST646,ACC77609,483,65,verified,192841,2025-02-04 16:12:00,atm,branch,MRC8124,Electronics,INR,no,Pune,MH,103.13.19.78,DEV_92618,Android,103.27,yes,3,14,24443,7.89,3,no,RCV9376,ICICI,Wallet,Unknown,no,none,none
TXN000161,CUST838,ACC59464,1438,12,verified,155462,2025-01-23 20:58:00,atm,mobile,MRC1343,Grocery,INR,no,Hyderabad,TS,103.27.75.182,DEV_26313,iOS,217.6,no,0,17,972,159.78,4,no,RCV7944,ICICI,Savings,Unknown,no,none,none
TXN000162,CUST712,ACC81805,667,13,verified,125047,2025-01-27 05:47:00,credit,branch,MRC3583,Grocery,INR,no,Jaipur,RJ,103.35.229.124,DEV_66317,Android,144.9,no,9,32,19020,6.57,3,no,RCV4810,HDFC,Savings,Unknown,no,none,none
TXN000163,CUST561,ACC74919,280,34,verified,146287,2025-01-15 07:28:00,imps,branch,MRC7751,Clothing,INR,no,Surat,GJ,103.66.163.68,DEV_54063,Android,58.18,no,2,20,20727,7.06,3,yes,RCV5489,BOB,Wallet,High-risk,no,none,none
TXN000164,CUST742,ACC64469,1880,59,verified,163924,2025-02-06 00:39:00,upi,pos,MRC4192,Food,INR,no,Jaipur,RJ,103.38.141.123,DEV_15442,Web,35.7,yes,7,33,9656,16.97,3,no,RCV5587,HDFC,Savings,Known,no,none,none
TXN000165,CUST868,ACC27194,1167,93,verified,177574,2025-02-02 06:57:00,imps,branch,MRC1153,Grocery,INR,no,Gurgaon,HR,103.125.144.7,DEV_98832,iOS,12.99,no,1,8,14786,12.01,4,yes,RCV8749,AXIS,Current,Known,no,none,none
TXN000166,CUST104,ACC36811,180,73,verified,155413,2025-01-02 11:08:00,imps,mobile,MRC8249,Online Marketplace,INR,no,Gurgaon,HR,103.101.12.199,DEV_73591,iOS,104.8,yes,0,36,29432,5.28,1,no,RCV2802,SBI,Wallet,High-risk,no,none,none
TXN000167,CUST317,ACC82377,1448,31,verified,49121,2025-01-11 17:56:00,atm,pos,MRC8444,Online Marketplace,INR,no,Surat,GJ,103.55.40.179,DEV_61207,Web,29.69,no,8,9,3652,13.45,0,no,RCV6397,KOTAK,Current,New,no,none,none
TXN000168,CUST602,ACC53723,37,71,verified,127727,2025-01-07 20:10:00,debit,mobile,MRC5221,Electronics,INR,no,Delhi,DL,103.178.76.16,DEV_48685,Web,95.54,yes,6,3,15083,8.47,3,no,RCV5912,AXIS,Wallet,New,no,none,none
TXN000169,CUST866,ACC85235,145,13,verified,169369,2025-01-07 22:27:00,imps,mobile,MRC6403,Clothing,INR,no,Ahmedabad,GJ,103.253.152.74,DEV_20466,iOS,48.51,yes,5,29,22685,7.47,0,no,RCV7151,AXIS,Current,High-risk,no,none,none
TXN000170,CUST497,ACC86298,934,54,verified,115259,2025-01-28 08:24:00,pos,pos,MRC8803,Bills,INR,no,Kolkata,WB,103.60.239.33,DEV_18410,Android,69.75,yes,8,37,11702,9.85,0,no,RCV9255,ICICI,Current,High-risk,no,none,none
TXN000171,CUST970,ACC69238,414,2,verified,64179,2025-01-25 16:33:00,credit,pos,MRC2870,Travel,INR,no,Nagpur,MH,103.248.172.105,DEV_17606,Android,127.85,yes,2,16,21963,2.92,3,no,RCV7225,BOB,Wallet,High-risk,no,none,none
TXN000172,CUST894,ACC12147,986,33,pending,90079,2025-01-24 00:44:00,credit,pos,MRC8958,Clothing,INR,no,Chennai,TN,103.28.11.39,DEV_44871,iOS,40.68,yes,8,22,17901,5.03,0,no,RCV8995,ICICI,Wallet,New,yes,Card theft,customer_complaint
TXN000173,CUST492,ACC48445,897,50,verified,36633,2025-01-18 14:59:00,credit,pos,MRC4252,Online Marketplace,INR,no,Chandigarh,CH,103.40.193.122,DEV_97500,iOS,29.18,yes,1,4,28771,1.27,4,no,RCV6496,AXIS,Current,High-risk,no,none,none
TXN000174,CUST306,ACC63803,1538,7,verified,122614,2025-01-29 07:59:00,debit,mobile,MRC6940,Clothing,INR,no,Noida,UP,103.198.182.50,DEV_71189,Web,189.55,yes,1,34,8474,14.47,4,no,RCV3210,SBI,Savings,Unknown,no,none,none
TXN000175,CUST114,ACC71108,1274,18,verified,89932,2025-01-14 11:08:00,debit,pos,MRC4547,Clothing,INR,no,Gurgaon,HR,103.75.207.158,DEV_28079,Web,141.9,no,2,23,25981,3.46,0,no,RCV8384,KOTAK,Savings,Known,no,none,none
TXN000176,CUST957,ACC12013,865,51,verified,79383,2025-01-09 07:21:00,neft,internet,MRC4907,Fuel,INR,no,Gurgaon,HR,103.211.206.141,DEV_22098,Android,181.59,yes,5,24,12055,6.58,3,no,RCV4236,HDFC,Current,Unknown,no,none,none
TXN000177,CUST653,ACC95617,1987,8,verified,83193,2025-01-29 03:32:00,upi,branch,MRC8006,Bills,INR,no,Ahmedabad,GJ,103.57.136.80,DEV_87379,Web,17.3,yes,4,22,2202,37.76,4,no,RCV6810,BOB,Wallet,Unknown,no,none,none
TXN000178,CUST991,ACC92410,453,55,verified,198375,2025-01-07 03:26:00,pos,branch,MRC8804,Clothing,INR,no,Bengaluru,KA,103.253.210.214,DEV_65323,Web,43.45,yes,6,33,15126,13.11,3,no,RCV9716,KOTAK,Wallet,New,no,none,none
TXN000179,CUST560,ACC63502,443,76,verified,130898,2025-01-06 07:24:00,pos,internet,MRC2475,Travel,INR,no,Chennai,TN,103.107.173.30,DEV_84092,Web,97.92,no,2,14,18657,7.02,1,no,RCV5063,BOB,Savings,High-risk,no,none,none
TXN000180,CUST790,ACC47755,1261,43,verified,47063,2025-01-30 17:56:00,debit,mobile,MRC5001,Grocery,INR,no,Chennai,TN,103.122.33.170,DEV_36326,Web,116.0,yes,0,10,7350,6.4,0,no,RCV5387,HDFC,Savings,High-risk,yes,Mule account,customer_complaint
TXN000181,CUST674,ACC18733,518,59,pending,31134,2025-01-18 06:03:00,upi,mobile,MRC4934,Online Marketplace,INR,no,Jaipur,RJ,103.18.35.91,DEV_19814,iOS,41.95,yes,9,34,1760,17.68,2,no,RCV6699,BOB,Savings,Unknown,no,none,none
TXN000182,CUST963,ACC19479,1832,30,verified,14243,2025-02-02 18:19:00,neft,branch,MRC5990,Electronics,INR,no,Noida,UP,103.0.191.88,DEV_91730,iOS,8.7,yes,7,9,21345,0.67,2,no,RCV1169,HDFC,Current,New,yes,UPI phishing,system_alert
TXN000183,CUST842,ACC85361,1336,59,verified,119157,2025-01-01 18:12:00,credit,atm,MRC5785,Electronics,INR,no,Ahmedabad,GJ,103.14.237.104,DEV_12942,Web,33.98,yes,5,2,16171,7.37,4,yes,RCV8798,AXIS,Wallet,Known,no,none,none
TXN000184,CUST340,ACC31304,43,9,verified,93515,2025-01-30 11:08:00,pos,internet,MRC4863,Travel,INR,no,Indore,MP,103.210.106.212,DEV_42244,Web,11.25,yes,2,26,14704,6.36,2,no,RCV5114,ICICI,Wallet,Known,no,none,none
TXN000185,CUST663,ACC45694,1035,92,verified,69762,2025-01-07 14:33:00,debit,internet,MRC3520,Food,INR,no,Chandigarh,CH,103.161.55.36,DEV_47655,Android,73.67,yes,2,9,8013,8.71,2,no,RCV6523,HDFC,Savings,Unknown,no,none,none
TXN000186,CUST195,ACC91171,371,68,verified,150349,2025-02-05 04:09:00,pos,branch,MRC5100,Fuel,INR,no,Ahmedabad,GJ,103.209.181.175,DEV_58392,Web,58.31,yes,8,9,7678,19.58,0,yes,RCV6277,ICICI,Savings,Known,no,none,none
TXN000187,CUST833,ACC96296,1228,39,verified,177223,2025-01-28 20:15:00,atm,pos,MRC8733,Grocery,INR,no,Chennai,TN,103.235.133.138,DEV_33808,Web,166.69,yes,7,0,13811,12.83,4,yes,RCV8687,KOTAK,Savings,High-risk,no,none,none
TXN000188,CUST584,ACC19490,615,81,verified,71821,2025-01-27 05:21:00,neft,atm,MRC1777,Grocery,INR,no,Noida,UP,103.228.53.23,DEV_73927,Android,247.1,yes,5,8,1887,38.04,0,no,RCV3010,BOB,Current,Known,no,none,none
TXN000189,CUST506,ACC31252,1873,11,verified,184109,2025-01-03 03:19:00,atm,mobile,MRC9412,Clothing,INR,no,Delhi,DL,103.250.4.112,DEV_58196,Web,22.36,yes,2,26,24446,7.53,0,no,RCV3856,AXIS,Savings,High-risk,no,none,none
TXN000190,CUST330,ACC16862,1341,2,verified,115038,2025-01-30 11:48:00,atm,mobile,MRC2541,Bills,INR,no,Surat,GJ,103.241.200.157,DEV_73449,Web,28.46,yes,4,30,21055,5.46,1,no,RCV2382,KOTAK,Savings,High-risk,no,none,none
TXN000191,CUST848,ACC79959,1680,23,verified,130657,2025-01-30 00:21:00,debit,mobile,MRC6647,Travel,INR,no,Noida,UP,103.74.231.203,DEV_93953,iOS,35.14,yes,7,6,11834,11.04,4,no,RCV3188,SBI,Savings,High-risk,no,none,none
TXN000192,CUST754,ACC20450,725,63,verified,190950,2025-01-09 10:47:00,debit,mobile,MRC8739,Electronics,INR,no,Kolkata,WB,103.19.64.188,DEV_76679,Web,2.49,no,9,16,28869,6.61,4,no,RCV9960,SBI,Current,Unknown,no,none,none
TXN000193,CUST270,ACC66022,259,22,verified,95303,2025-01-02 11:35:00,debit,internet,MRC7055,Electronics,INR,no,Hyderabad,TS,103.31.143.231,DEV_86212,Android,224.32,yes,4,38,9263,10.29,3,no,RCV5045,BOB,Savings,Known,no,none,none
TXN000194,CUST640,ACC71991,156,61,verified,74093,2025-02-04 22:36:00,atm,internet,MRC7643,Food,INR,no,Ahmedabad,GJ,103.240.251.40,DEV_56491,iOS,7.58,yes,4,18,10254,7.23,3,no,RCV6580,ICICI,Savings,New,yes,Merchant fraud,customer_complaint
TXN000195,CUST135,ACC50927,1379,26,verified,147114,2025-01-21 23:56:00,credit,pos,MRC7850,Bills,INR,no,Jaipur,RJ,103.201.8.84,DEV_80023,iOS,62.79,yes,1,2,29887,4.92,4,no,RCV5449,HDFC,Savings,Known,no,none,none
TXN000196,CUST624,ACC98090,357,12,verified,112122,2025-02-05 22:04:00,imps,internet,MRC4520,Fuel,INR,no,Gurgaon,HR,103.162.224.241,DEV_98982,iOS,3.08,yes,0,33,17845,6.28,3,no,RCV4433,KOTAK,Current,High-risk,no,none,none
TXN000197,CUST259,ACC59853,1287,32,verified,67759,2025-01-15 19:05:00,credit,pos,MRC7388,Clothing,INR,no,Noida,UP,103.125.52.177,DEV_54806,Android,155.16,yes,0,12,1267,53.44,1,yes,RCV2099,SBI,Wallet,New,no,none,none
TXN000198,CUST938,ACC41826,408,9,verified,17994,2025-02-07 09:02:00,debit,pos,MRC9453,Grocery,INR,no,Bhopal,MP,103.188.229.219,DEV_89791,Android,5.59,no,1,15,27084,0.66,3,yes,RCV8311,BOB,Savings,New,no,none,none
